videoId,viewsSubscriberRatio,title
1TmnKafB3_k,0.4125361702127659,Full Xbox Series X Specs REVEALED!
3XcYgltQCcA,0.1793420329670329,Master the NEW Siri Remote for Apple TV! Here’s Every Control & Gesture!
4CnDOP8DTJA,0.1622165217391304,Amazon Fire TV Cube (3rd Gen) Review | 4K Streamer with Alexa voice control
G6DV5lHjDws,0.1131443452380952,Osmo Action hands-on: GoPro should be worried
8WLWO3gsiBU,0.0332508591065292,Mac mini unibody mid-2010 unboxing review
nnDOz3wdoJI,0.1424095063985374,WWDC Hardware Surprise | New 2022 MacBook Air
X3NYdlc8XgA,0.1047130158730158,How this Robot changed my life. 🤖
Y4vyht0rsBE,1.533959349593496,Choose Wisely - Apple Watch SE vs SE 2 (2022)
TovsUr5n5Rw,0.1087577380952381,The best bluetooth speaker — This Is My Next
xBVaPyuQjx0,0.0474074074074074,The things nobody talked about at CES 2023
EqDDXDwYD2s,0.0370084210526315,Samsung Galaxy Note 3 -- Tips and Tricks video HD
bkAVhl_xpd4,0.0618443804034582,Top 5 Tech Under $25 from Amazon!
qfQB_TsY5AA,0.738562015503876,5 Reason Why The Apple Watch SE Is WORTH IT!
C6095DL0q_w,0.1730700680272109,Apple Studio Display REVIEW - Don't make a mistake...
8WBEf4lhAR8,0.148370731707317,Samsung Galaxy Z Fold 4 - Top 8 New Features
5r7ATHv_kyw,0.249193083573487,Google Pixel 4: One Month Later Review!
o9ogVYc4FjY,0.2247265957446808,Did Qualcomm Prank Us?
iGm9Y3SYPcM,0.4083932038834951,iPhone 13 Release Date and Price – The iPhone 12 Successor!
zNAWJ_vBr-k,0.0530386904761904,The world’s first self-driving big rig
Tl4vhjiGskA,0.2046567695961995,Hands-on: Universal Control - macOS Monterey's most exciting feature!
zz70o2Ia4X0,0.4290255555555555,The Samsung S23 Ultra is secretly INCREDIBLE
D8GMSrVUgHA,0.0808700680272108,"Amazon Fire TV Omni 65"" 4K QLED Review - Buy or Avoid?"
Os6sJr_Rz-U,0.837079268292683,Samsung Galaxy A90 - SURPRISE SURPRISE!
mEXD8CfaDSs,0.1555463182897862,How To Install watchOS 7 beta 1 To Your Apple Watch
KFvzJbo67IY,0.1663840579710145,Galaxy S7 Edge Review After 3 Months
mzYn9AEaZC8,0.7064309764309764,THESE 10 Experiences in Las Vegas are DEPRESSING - Watch before you go
47AB7SeKHM0,0.1023681318681318,Apple Watch SE vs 2022 Apple Watch SE 2! Should You Upgrade??
WkvmiBRfa_g,0.2236598890942698,Record Your Own Digtial Avatar | Persona Studio on Vision Pro
XoWpyggGMOU,0.2652466666666667,iPhone SE 2 (2020) - Watch THIS Before Buying!
oIOJtrxMitE,0.2511643478260869,Nokia X30 5G | The Eco-Friendly Phone!
HH_2pf4KLLU,0.1006642857142857,Why the new TCL phones matter
Dzsv7x0JcXE,0.3558478723404255,So the PS5 IS better…
8X_kuHO_xjY,0.3701714285714286,NEW FITBIT INSPIRE 3 (Best Fitness Band of 2022?)
9xP_4Nw4Ai8,0.0973504761904762,The REAL Reason I'm Switching to Pixel Fold (NOT Galaxy Z Fold5)
vliCKnOdIEg,0.107226923076923,Vivo NEX 3 hands on: Turn it up
_pe7PTyDCRA,0.1476641666666666,iOS 15.2.1 Released - What's New?
w9l4JCB83X8,0.2259286885245901,TCL QM8 Review | The Only QLED You Need
9yxw2lJOg84,0.104119806763285,Unboxing The iPhone XS Max & XR Models
xnMYsg9iV58,0.1836290322580645,I made 3D models in Vision Pro--Testing GenAI Tool Meshy
Ct6U3ksEyoo,0.4823468208092485,Do NOT buy the iPhone 12 Pro!!! | iPhone 12 Black Review (24 hours later)
M-QvxjybiSk,0.4887784679089026,M2 MACBOOK AIR Unboxing & First Impressions | Crazy Thin & Powerful!!
e6Ff-Vm2Wyw,0.1220310786106032,Hands-On with Apple Arcade!
IhqCC70ZfDM,0.563044262295082,"M1 Max MacBook Pro Review! (14"" + 16"")"
xn0ygfIn1e8,3.9914141414141415,Marshall Stockwell 2 VS Marshall Emberton  - Which is Better?
CqRuHSGJP2Q,0.1335923217550274,"iPhone 13 Leaks, New Black Apple Pencil, 5G iPad Pro with Mini LED & More!"
1Btpf4QSc24,0.7219773755656108,AirPods Max Review - Revisited
LkdG4X1oMzw,0.0542741935483871,Tesla FSD 12.3.3 - Multi-Lane Roundabouts
nv-4W9UsyAY,0.277945701357466,UPLIFT Standing Desk Review - 6 Months Later
C-cnb59Ps2c,1.200064724919094,Apple Glass Release Date and Price – iGlasses 2021 Announcement?
C1LMNEw6OJk,0.2374277879341864,Apple Watch Series 8 HUGE Changes Coming (for real this time?)
YF3P2-I8bVc,0.1903409836065573,Samsung Galaxy Z Flip - Thicker Than Your Wallet
UW214DYlHGQ,0.0974027472527472,Samsung Galaxy Note 9 Hands-On - The best phone?
8C-PYaKEIxU,0.0249494949494949,Hyundai Ioniq 5 still selling for THIS MUCH?
fXYOX0tJPOU,0.0193064133016627,Best Budget iPad Air 4 Cases - Under $50
DEEc65x4SMs,0.1750049180327869,Razer Blade 14 (2023) - Something’s Weird….
s-6AszlQIIs,0.1730072463768115,Nexus 5 vs Galaxy S4 - Camera Test Comparison
Yr8vkkg-pjc,0.0379750593824228,"Apple AirTags Unboxing, Setup & Review - Tile's Obituary"
46LlS-W9w2s,0.2128844262295082,Apple HomePod 2 Review | Don't buy one. Buy two!
EI7JM05NUHo,0.1707361963190184,"The ""Turbo, Turbo 6 FM/MP3 Music Player"" Speaker."
DtIVQ3Tl8EA,0.0315083135391924,Back to the Mac: my Mac mini wish list... + 2022 Mac mini news + Sonnet DuoModo hands-on
ijrz0aG0VPU,0.1614175,"How to Delete ""Other"" Storage on iPhone (+13 Other Pro Storage Tips)"
4OrITRusvs8,0.0521021377672209,iPadOS 17: Everything We Want & What To Expect!
6UzGPQOYONk,0.4117803571428571,Why Nintendo Switch is the most innovative game console in years
1L5bI2nUXJU,0.1626652112676056,New M2 MacBook Air and 13in MacBook Pro!
BKumQBxiXt4,0.0622863157894736,12 Android Tricks People Barely Know
mQlZ6Dacvqs,0.0776964285714285,Should you buy Apple's 2018 iPad or keep your old one?
E5DlpONIW5M,0.5855229166666667,Samsung Galaxy Watch 4 review: gone Google
w1dBQWOxYUU,0.1667803468208092,iPad Mini 6 - 5 Reasons YOU should buy it!
a89dRbio7bE,1.404141414141414,Grizzly Table Saw 1023RL 1 Year Review!
v75lLxzcycM,3.556532258064516,Checking Out 7 New 3D Apps on Vision Pro
tk1JNx8Itm8,0.0898410628019323,Brand New Products from Huawei – Unboxing & Ecosystem Overview
7iH35fImYGM,0.6634011090573013,Development HALTED | Apple Vision Pro 2
d4Ll8R8B8l4,0.0664553314121037,BEST Earbuds Under $150? Audbos K3 Review!
zoGTTQMmBwg,1.2930441176470588,Top 5 Best iPhone 6s/6s Plus & iPhone 6/6 Plus Accessories
x1Ramg73R2Y,0.0803794642857142,"iOS 15 and iPadOS 15 preview: the good, the bad, and the weird"
rgTGKcoq2Os,0.6409867195767196,The Ultimate Voice Assistant Battle.
MoAFxpzvOxA,0.1845961309523809,M2 MacBook Air review: a new Air-a  👀
bHZ_nTvQOhc,4.314193548387097,Checking Out 7 Top 3D Apps on Vision Pro
rHA87rBVkk8,0.2821368852459016,Alienware X14 Review - The Mini Laptop
3UmWWlswnIU,0.103794498381877,iPad Pro 2022 Release Date and Price – NEW OLED Display from Samsung?
ZmyTmCL6Hlo,0.1121778306878306,The Most Affordable Foldable Phone EVER.
mhy5oNlq_Jc,0.1049494736842105,3 Superpowers your Galaxy S10/S10+ Needs
uJt_jMi-4Ag,0.023396674584323,New Apple Watch International Faces & Band - Jamaica Color! (Limited Edition)
6yPWtdviVbI,0.0566048109965635,LG V20: TOP 5 FEATURES!
Tcm4ROnW5Y4,0.1521646341463414,Galaxy Z Flip 2 | Apple Takes a DIG at Android Flagships
VZLAKK3PRj4,4.68909426987061,Apple Vision Pro Dual Monitor Set Up is HERE!
XYF-JDjaEHU,0.2468313829787234,AMD’s making BIG Moves
JbKC1LUIBxg,0.3662202127659574,What A Disappointment.
wW_RZR8kSx0,0.0808859857482185,HomePod's new Intercom feature in 14.1 (and 14.2) software update
uClS02-uv14,0.1257956043956044,Meet the new BlackBerry KEYone! | Pocketnow
uJBy892AlHk,0.1239374358974359,iPad Mini - Tips & Tricks! ( 6th Gen )
Z6K1eOOsnGo,0.2590904255319149,Macs are iPhones now!
ICllQ1zC0Qo,0.0516217142857142,How Nvidia Surpassed Microsoft And Apple To Become World's Most Valuable Company
KVlR8FMJB2k,0.2152452173913043,Best Budget Camera Phones (2020) | Top cheap snappers reviewed
L8o9mJZyI_g,0.0858362637362637,Moto X Pure Edition – After The Buzz | Pocketnow
qTFJ5rJ5awo,0.057251572327044,5 THINGS TO CONSIDER Before Buying The APPLE WATCH SERIES 5
-GOc4_cLHJ4,0.252179945054945,5 Tips to Record Cinematic Video on an iPhone!
dDrhXadKT_M,0.3743484042553191,"Goodbye, Microsoft Notepad :("
CwYLxfO9-_U,0.4162476923076923,Galaxy Watch 5 PRO - Tips Tricks & Hidden Features!!!
AL6eu4rhauw,0.0885534591194968,Why YOU Should BUY the iPad Air 5! 2 week Review (2022)
xNv2EOc6ma0,0.1102933862433862,Dear Apple - The iPad needs help.
rTMMuGKd-T8,0.1760694698354661,macOS Big Sur: 8 Tips for Getting Started!
6Gv25Li4NJE,0.0274158075601374,SCOTTeVEST Puffer Jacket Review - Tech Travel Clothing with 19 Pockets!
lTmQjhYDiSk,0.0546700483091787,"iPad Pro 2018 Best Features with MKBHD, Austin Evans, TLD + More"
nGIpdiQrFDU,0.089370127388535,AI is a Lie.
x5l7W1eVzbA,1.5404977375565612,HomePod Mini Review - 6 Months Later
YyqyW6MSpF8,0.834061135371179,Smart Home Gadgets To Get Now!?!
IHHMK--yMh8,0.1698171521035598,Mac Mini 2022 Release Date and Price – M2 Pro Being ADDED!
hdi9w8HfINs,0.5447692307692308,Logitech Lift Mouse Review - 6 Months Later
HYlgbTI9ZQo,0.0852378947368421,Galaxy M30 - 5 Reasons to Buy
o-oUbcIrPek,0.027064133016627,BEST Features of Apple Watch Series 8 as a First Time Smartwatch User
w9L33SzPo2U,1.2438427672955974,REAL Reasons To BUY a Cellular Apple Watch!
hLS3O1gsgBU,0.0103470790378006,Google Pixel 4 XL Review: Top 5 Features
DmQ9Zhvhj5U,0.9660171428571428,ECHO DOT vs ECHO 4 (Best Amazon Alexa Smart Speaker 2020)
tODIvUmH6cs,0.0707848214285714,Volocopter’s flying taxi takes off at CES
P1j5nqNWcyE,0.0393481690140845,Samsung Galaxy Fold - A FAIL?!
XxkjON4-rL0,0.3452838095238095,Why Is This My New Favorite Smartwatch?⌚ (Garmin Venu 3)
N-MRs4pcyvE,0.1968576709796672,Convert Your Photos & Videos into Spatial on the Vision Pro!
n96MUmVp2Ek,0.5815170731707318,Samsung Galaxy S11 - NEVER SEEN BEFORE IMPROVEMENTS
uddEPBgfXAE,0.0359710982658959,New Macbook Pro? Get these apps first!! (Best apps for Mac 2020)
sVP239M4bXE,0.0189401294498381,Samsung Galaxy S21 Release Date and Price – A MASSIVE POWER CHANGE!
nHHBmVh34B8,0.288311170212766,When the Genius Bar Bricks Your Mac…
EULgEZ6HwCc,0.2949095744680851,Facebook Does Not Care.
kPJVQO8rIqo,0.0843371757925072,iPad Mini 2021 6th Gen (Starlight) - Unboxing & First Impressions!
gxc5kvzoddE,0.1410685792349726,MacBooks FINALLY Have Competition
rxA9Izg8hzU,0.3834139344262295,Vizio M-Series 5.1.2 Dolby Atmos Sound Bar Review (M512a-H6) | Best Atmos under $500?
BAhjRfpibkY,0.0042185273159144,Youtubers Favorite Tech Of 2019 ft. @KarlConrad @JustinTse @MatthewMoniz  & More!
KEzfQjHcNSc,0.002688836104513,The Only Charging Cable You Need - Charby
81JgczyzXy8,0.2037330985915492,How Quantum Dots Solar Panels Could Change Everything
DD9NaqJ_UAE,0.5855837104072398,Android vs. iPhone in 2024 - Which is Better?
mBdSq6QL2cg,0.4284682080924855,M3 MAX MacBook Pro 3 Months later… MAXED OUT! (but was it worth it?)
nvclJv_N3do,0.41182,Samsung Galaxy S22 vs S21 | Worth an upgrade?
WzRyyjjohBE,0.0723357142857142,OnePlus 7: The one that got away
-1fFf4Xy92E,0.0238680327868852,Samsung Galaxy S21 and S21 Ultra Review | Too many trade-offs?
o9ogVYc4FjY,0.2247265957446808,Did Qualcomm Prank Us?
Auwfgi_Aobk,0.2465408805031446,"New Alexa Features Coming! More Ads, Matter & Routines"
934V2eiwsNA,1.991030476190476,"AIRPODS PRO Tips, Tricks, and Hidden Features most people don't know"
YHS4TskCU1w,0.1464644012944984,Apple AirPods Pro 2 Release Date and Price – LAUNCHING with the iPhone 14!
3sNlb7js46I,0.2215383333333333,iOS 15.0.2 Released - What's New?
KlPCPllI4PU,0.1523860294117647,My Everyday Carry - Minimal EDC Tech 2019
8WriBP4hNEk,0.2128510204081632,Apple AirPods Pro 2 - Real World REVIEW! (Not What I Expected...)
hH1IbNGgX6g,6.156451612903226,Checking Out 9 New Apps for Vision Pro
68Wwg6K_rrc,1.4398455284552845,Ultimate iPad Buying Guide (2023) - Don’t Waste Your Money! (iPad 10 vs iPad Air 5 vs iPad Pro 4)
htZljYazIYQ,0.0899352750809061,Mac Studio M2 ULTRA Release Date and Price – M2 Ultra UPGRADE!
N5QE31oOrpA,0.1951936813186813,"2018 13"" vs 15"" MacBook Pro - Which MacBook to buy?"
zXXxZmwpPnc,0.1411538028169014,MASSIVE GADGET UNBOXING!!
0VuNAZdJOvE,0.0460878859857482,Exclusive: Mac Studio Desktop & Studio Display Coming tomorrow!
bE66o05p_l8,1.071489523809524,Galaxy Watch6 Classic by Samsung || 2024's Top Smartwatch?
02iMaif41YQ,0.0463127147766323,Samsung Galaxy S20 FE 5G Unboxing: Top 5 Features!
nhth7mKxU-Q,0.0856980676328502,My New Tesla Model 3 Performance!
OoY7zp8GkLI,0.4951014736842105,iPhone 11 Review: Too Easy!
zN89Xg7Jesc,1.9752546583850927,I Tested the ENTIRE Samsung Ecosystem - Better Than Apple's?
L3v9jcpZXGQ,0.0651019323671497,Essential Phone UNBOXING
6EUUGdoB424,0.0207695961995249,Rhinoshield iPhone SE Case Lineup + New Wide Angle/Macro Lens Attachment
XoF_J68gjkY,0.1539396709323583,"CES Day 3 Roundup (Rollable OLED TV, Electric Air Taxi, and More)"
IrgOlrVT-mo,0.5753561076604555,Lenovo Yoga Book 9i Review | Are Dual Screen Laptops BETTER?
sy-6FbxdOP4,0.0751236263736263,Samsung Galaxy Note10+ Review - VERSATILITY at its finest!
rV61kMDsbTg,0.0199334916864608,"Apple Gives Apple Card Users $200, Here How To Get It!"
bInJjmH31Hk,0.3156978947368421,Sony WH-1000XM4 Review: The Final Form!
lFRVnelKdhc,1.7478743068391869,Re-Building Home Office In Apple Vision Pro
WUZie4bda-E,0.1276414965986394,"Samsung T7 Shield Portable SSD  - Harder, Better, Faster, Stronger!"
ODSEyhWatuc,0.0757666666666666,"iOS 15, 15.0.1 & iOS 15.1 - Bugs & Bug Fixes, Performance, Battery Life & More"
AprkSwuQYc4,0.0697452631578947,Galaxy S20 - Significant ONE UI 2.5 Update - New Features!
1qQ4a6Kzra4,1.259628959276018,Bose Quiet Comfort II Earbuds Review - 6 Months Later
l23514-uTkE,0.1487947826086956,OnePlus 8T Review | Two Weeks Later...
sS5lNa_RMxA,0.0826612903225806,What is going on with GameStop (GME)?
Vfb4gdbfGD4,0.1882254098360655,Apple AirPods Pro Hands on Review | A huge shift for Apple
HBnAJG9XweU,1.4992262443438915,Apple TV 4K vs. Chromecast with Google TV
zcliOpXH6a4,0.0137794117647058,Nokia Lumia 830 Review
G8gDfNDD4To,1.5797285067873303,Meta Quest 3 vs. Quest 2 in 2023
2cktF9wqHpc,0.0253468208092485,ULTIMATE storage solution - Why you need a NAS drive!
aXfiyuUziY0,0.5211184210526316,iPhone SE (2020) Review: It All Adds Up!
GU4peZsU8VY,0.1898269230769231,How to Unpair & Reset Your Apple Watch Before Selling!
sOgvkUwwTa0,0.1339984507042253,OnePlus 6 Unboxing!
2vkffQN8x20,0.4732483606557377,"Sonos Rules Dolby Atmos | Sonos Era 300 Review With Arc, Sub"
8HYab1lhMlc,0.11564,One UI 3 - Deep Hidden Features You MUST Know - Part 2
Pe1EKFRL6iw,1.428595081967213,HDMI ARC vs. Digital Optical (TosLink) | How to get the best sound
LufSx_bYy0o,0.3694149908592322,5 Useful Accessories for Your Mac!
R5cYfRAG41M,0.1119326923076923,Aqara G4 Video Doorbell! The ONLY Wireless HomeKit Secure Video Doorbell! Full Review!
-zXFpgw4VRc,0.0689725352112676,iPhone MagSafe Battery Pack!
3AZLc68sA7U,0.0862764227642276,How to Copy or Move Projects to an External Drive Final Cut Pro
vElHbmeIa2Y,0.3634884210526315,Galaxy Tab S7 Gets One UI 3.1 - NEW FEATURES!
oeJADDQzrPQ,0.2238630769230769,Apple Watch Ultra VS Galaxy Watch 5 Pro
VPd3TBQvxcM,3.978629032258064,Testing Vision Pro Spatial Personas Beta
0w6QOnibKUo,0.1083981900452488,Sonos Move 2 Review - 6 Months Later
MFYdvfl-KDc,0.067770238095238,What Disney+ does that Netflix doesn't
nGIpdiQrFDU,0.089370127388535,AI is a Lie.
BKd2ifN1WEM,0.0306046511627906,Oculus Quest 2 Dual Purpose Prescription Lenses - VR WAVE Review
WM4Ny4tFblA,0.1018475609756097,Samsung Remains The KING Of Displays
AZze-yhwDvE,0.3240666666666666,MacBook Pro 13 (2020) - Be Careful Before You Buy! | The Tech Chap
mxYNIi0k6qE,0.1240271317829457,DJI OSMO Mobile 3 vs Moza Mini s - Top Dog Cell Gimbal In The Market
cDVRzihMECw,0.0457691666666666,The iPad Mini 6 Changes EVERYTHING..
sopPYqh_VeQ,0.0863005494505494,Honor 20 Pro Hands-On: Beautiful Uncertainty?
N-WvwFWrbg4,0.0086033254156769,iOS 14 Beta 2 - How To Install & What's New? (New Widgets Added)
K-9d-auxGSI,0.4343126293995859,iPhone 15 Pro Max Review | Conflicting thoughts...(2 months later)
sx56pURfgPs,0.2097382978723404,Overclock EVERYTHING...
n9W0KScCKTw,0.5460258780036968,Splitscreen For Vision Pro 2 Weeks Later....Disappointing
xcCzQCsTEUk,0.021667458432304,NEW! iOS 15 Features You Must Know About
OzQLWvagL3s,0.8735424430641822,Galaxy S23 Review | Exceeded My Expectations
xIpiNY3Uhms,0.0788472622478386,"LG G4: 3 Pros, 3 Cons"
VdKqVmFSkI0,0.2905620218579235,Razer Viper Mini Signature Edition... A $280 Mouse?! WTF
sDgePvjRLNQ,0.032606338028169,Simple HDR iPhone 12 Editing App! New Clips update!
44h09vUPtR4,0.5750276923076924,"iPhone 14 & 14 Plus - TIPS, TRICKS & HIDDEN FEATURES!!!"
KrhDey_ugls,0.0854940617577197,The Rewind: M1 Mac mini diary - my favorite Apple product of the moment
6fPj6mj-M_k,0.761655737704918,XPS 13 Plus - Cleaner And Faster Than A MacBook!
3ZQyNvZy5do,0.1054364864864864,"""EVGA is Gone"" | KINGPIN's Future, NVIDIA RTX 5090 Plans, & Lab Tour"
JegXUvF5iW4,0.0292185273159144,New iPad Pro 10.5 inch Unboxing & Hands On Review + GIVEAWAY
7CDjT05egKY,0.112038775510204,Microsoft Surface Laptop 5 Review - MacBook Air / Dell XPS Killer!?
x5lwr3mWS9s,0.3860124223602484,Galaxy S23 Ultra First Impressions | BIG Changes?
RWiiJigG43w,0.1780731707317073,Galaxy Note 10 - WHAT'S THAT ON TOP?
sk1BowhRwj0,0.0759247058823529,Let's Play: Wavelength
DC2wEtvDOrE,0.7003025936599424,Is a $650 stabilizer worth it? Zhiyun Crane V2 In-Depth Review + Test Footage!
Q9SSItLOmCg,0.1234606946983546,"What to Expect at WWDC 2020: New iMac, iOS 14, macOS 10.16, & More"
mqH6YLwcG00,0.3598308823529412,The Perfect 2022 iPad Pro
DsPpAICTGA0,0.2697281553398058,iPhone 14 Release Date and Price – The RETURN of TOUCH ID?
nqSbQf3Gcm4,0.3606131147540983,Vizio M-Series 5.1 Sound Bar Review (M51a-H6) | How is it this good?
IrPIf_fLjiM,2.5217556561085974,Spotify vs. Apple Music in 2023
snnXuA1J2kI,0.4062138939670932,Five of the Best Camera Apps on iOS for 2019
wDnSJrzGAkw,0.1779325,iOS 16 Wishlist - Features & Changes We Hope to See
69m2csQ1fy8,0.2221470588235294,Galaxy S8 Plus vs iPhone 7 Plus - ULTIMATE Comparison!
dV6VnT2eoUE,0.1649689213893967,New Apple Music Sing Feature & Advanced iCloud Protection in iOS 16.2
RySS1YK15AA,0.306059756097561,Samsung Galaxy S22 Ultra - WORLD'S FIRST
vKDVLGoQ9T0,0.0399326599326599,Espresso kicked my ASS! My Honest Breville Barista Espress Machine Review
x0Tr9LvEa2Y,0.2558507246376811,OnePlus 6T vs iPhone XS Max
ObY2H4-ZHgI,0.2313848797250859,APPLE Is Making Me Buy a Samsung Galaxy Tab S7 Plus (Hands-on!)
-hd-vnEx22M,0.002020618556701,Swingline Stack and Shred hands-free shredder
hCYzUOdfH3I,0.1613987804878048,"Samsung Galaxy Z Fold 4 - Yes, Finally!"
fFP_OPriRlM,1.7338383838383835,JBL Authentics 200 Full Review - This might be the best buy
fDOBPbPBYXY,1.2236994871794873,"AirPods Pro Tips, Tricks & Hidden Features | That You MUST Know!!!"
T-UhbAcZd3I,0.3197592631578947,iPad Mini 2021 Review: Pocketable Power!
bOEXLrv3dEE,0.1470780487804878,Huawei Mate 30 Pro is in BIG TROUBLE
3_TWI01sElc,0.0138076009501187,AnyTrans: This Will Make Your Life So Much Easier As An Apple User
SfuRcs_idhc,0.0194608076009501,The Ultimate FORTNITE Gaming Experince 2018
P5gTkt42jg0,0.1163001058201058,I GOT THE GALAXY S10 5G EARLY!
F7gl-F5POB4,0.4005805128205128,"Samsung Galaxy Z Fold 5 TIPS, TRICKS & HIDDEN FEATURES!"
juoKOiz-qzs,0.3589191176470588,iPad Pro Magic Keyboard 2020 - Two Months of Magic!
SbvXlxu-l3o,0.433683257918552,Google Pixel 8 vs. Pixel 8 Pro - Which Should You Get?
B0NWVDz_VSM,0.0729690721649484,A Simple Trick to Save HUGE on Data While Traveling
2UGGbjdnB-8,0.2460697435897436,DJI Mavic Air 2 - Tips Tricks & Hidden Features | you MUST know!!!
wttybR8RJds,0.2768738574040219,iPad Air vs. Microsoft Surface Go: Better Laptop Replacement?
CLOOLOdg5Jw,0.3548625641025641,"Apple Watch Series 9 Tips, Tricks & Hidden Features | YOU ABSOLUTELY MUST KNOW!!"
1CBhJChR8Vc,0.2667368421052631,Galaxy Note 10+ : Brand NEW Features (One UI 2.1 Update)
DUfyP8Yt5SA,0.0112680412371134,LG G3 Android smartphone unboxing & overview
HA4cPiH00kY,1.523562015503876,Xbox Expansion Card vs. SSD vs. HDD - Best Value Memory Option
ZUDHLP1JMZE,0.1087023943661971,"$2,300 iPhone Case?!"
EGAF3aJhuH0,0.373534693877551,"LG 45"" OLED 240Hz Gaming Monitor REVIEW - They ALMOST did it..."
PYtC8_S2gqo,0.0541129032258064,AI Voice Recorder? Putting the Plaud Note to the Test
O2ZIHv82PFY,0.0934968421052631,What is new in Android 4.2.2 on Galaxy Grand
zN0ClBhzLKo,0.2540364102564102,"iPad Air M1 (5th Gen) - Top Features, Tips & Tricks !!!"
tY0CyLQINag,0.0352192957746478,"*NEW* M2 MacBook Air! iOS 16, iPad OS 16 and more at #WWDC"
_J8nXMbYOac,0.2558005952380952,Surface Pro 8 review: the best of both worlds
YxxAq4cJtPc,0.3265497435897436,Galaxy Watch 6 Tips Tricks & Hidden Features!!!
9CUqsPQ-MFA,0.1655475504322766,Top 5 BEST Tech Under $10! (November 2017)
87arVLSdchM,0.007150289017341,A YouTuber's iOS 14 homescreen setup
uinCrox-1As,0.4011850340136054,Samsung Galaxy A54 vs Google Pixel 7a - Which is Best!
U7Txj55g6sg,0.0115344262295081,The Best 4k TV Deals for Super Bowl LIII
bcTxfbYLbxw,0.02426,"Everything new with Apple! M2 Pro and M2 Pro Max, MacBook and HomePod!"
Seheo-meHEU,0.2918819875776398,Tablet? Laptop? GET BOTH!! - Lenovo Yoga 9i 2-in-1 (2024)
LXnk5KOPHDo,0.9231085271317828,Apple Watch Series 7 TOP 20 Best Features!
W-US4EXsmXU,0.3149931318681319,AirPods Pro 2 VS AirPods Pro! EVERY Difference Compared!
GGBth-_LBAM,0.0643530612244897,Asus ROG Phone 2 Hands-On Review - The ULTIMATE Gamers Phone! | The Tech Chap
782-pcz9hIg,0.01816,Samsung Galaxy A51 Review- A Good Looking Mid-Ranger (2020)
2DRoykLsrKQ,1.1713131313131313,The Future of Sony Speakers? XE200 & XE300 First Impressions
EE0KhV8ZwaA,0.6340496894409938,Galaxy S22 Plus REVIEW | Samsung Did NOT Disappoint
HodjusGw4ok,0.899453488372093,iOS 18 Apple CarPlay | 10 NEW FEATURES!
1vl9N4Sk8QY,0.1117288732394366,NEW 2020 iPhone SE!
3MyMR2wYZaM,0.1213544668587896,Top 5 BEST Android Applications! (April 2017)
aL-BaEC-1GQ,0.093646080760095,Nintendo Switch review: Nintendo doesn’t need the iPhone to survive
UIXMwfqWfb8,0.8659219047619048,Samsung Galaxy Watch4 Classic vs Watch6 Classic (Worth 2x the Price?)
