videoId,viewsSubscriberRatio,title
TA8JprZlDYA,0.1273456842105263,2015 Macbook Review!
dlHnleQU9tQ,0.3128322631578947,Google Pixel 4a Review: Simple and Clean!
aXfiyuUziY0,0.5211184210526316,iPhone SE (2020) Review: It All Adds Up!
wR-0knMVSGw,0.1481653684210526,The Rivian R1S Is... The Best SUV Ever?
48WukP7dR9U,1.1362023121387284,Why I bought the iPad 10 (and NOT the M2 iPad Pro)
9UMXWGk_jRE,0.6034508670520231,I REFUSE to review the M2 iPad Pro!! (hear me out…)
hTFosa7CfeU,0.3301618497109826,NEW M2 iPad Pro in 3...2...1!!!
wMpSIANRyUM,0.4552138728323699,M2 iPad Pro - should you WAIT or buy the M1 iPad Pro NOW!?
mBdSq6QL2cg,0.4284682080924855,M3 MAX MacBook Pro 3 Months later… MAXED OUT! (but was it worth it?)
H-dvkLK651A,0.4755606936416185,Ray-Ban Meta Smart Glasses just got WAY Smarter!!
nEmZAJipiE8,0.2155317919075144,The best iPad Pro is the iPad Air!
godb_npcLG8,0.827485549132948,NOW is a great time to buy the iPad Mini 6!
Ct6U3ksEyoo,0.4823468208092485,Do NOT buy the iPhone 12 Pro!!! | iPhone 12 Black Review (24 hours later)
YuCaoj2_kFo,0.4730578034682081,iPadOS15 - EVERYTHING you need to know!
0Kq_3QndYoU,1.915664739884393,M2 Macbook Air - Is it better to upgrade to 16GB RAM or 512GB storage?
01ymIshGUjw,0.1072485549132948,New iPad Pro 2021 Magic Keyboard  - Confirmed (?)
N0rEVbqLnvg,0.0274797687861271,iPad Pro Magic Keyboard review - should you buy it?
-wB66m-B1fw,3.215635838150289,Base model M2 MacBook Air 9 months later - How did it hold up??
wwDXcfR67Yo,0.0256705202312138,Decision time!! | iPhone 12 mini vs iPhone 12 vs iPhone 12 Pro Max
t7hEmFtINIw,0.1862080924855491,"iPad Pro Magic Keyboard, 6 months later: Am I disappointed?"
Ja-C-nMrDx0,0.4497630057803468,M1 iPad Pro still kills it in 2023! Here’s why 🔥
VwbQXWYIjtg,0.0438150289017341,Watch BEFORE buying the Apple MAGSAFE Battery pack! - Which iPhone battery pack should I get?
kki-5SKUnRI,0.0405606936416184,M2 MacBook Pro AND M2 Mac Mini! (M2 Pro - M2 Max chips!)
0sVBWObuhB4,0.2023872832369942,I got the M2 Pro Mac Mini -  but should YOU??
i_jHQZ3yS00,0.1997283236994219,M2 Macbook Air 2022 - don't choose WRONG!
LsFquvfp1h8,0.1179710982658959,The best ECOSYSTEM for your Apple iPad Pro! 2022
wNxeQQ-blt0,0.1006820809248554,10 Best iPad (Pro) Apps for Students
8BhrbtqygeM,0.3221907514450867,How to make the M1 iPad Pro EVEN BETTER!! - Best iPad Pro Accessories 2021
BNHCgiCisVE,0.2402543352601156,Apple Fanboy Builds Gaming PC (and Setup)!
ij7JwdU9WPs,0.144878612716763,Airpods Pro 2 review - I was WRONG!! (p.s. you were right)
1-qMMq59Ht4,0.8676936416184972,iSwitched! - Apple Fanboy Switches to Samsung Galaxy Z Fold 5
sbOEgq6tuz4,0.0303583815028901,What's in my tech bag 2021 | Every day carry
ZW6_Gq4N5mM,0.0470635838150289,M1 MAX MacBook Pro - these accessories will blow your mind!!
QoHFRXGlRYg,1.0151040462427745,The Ultimate Solution to Expensive Apple Storage! - UGREEN NAS
o91NG8rKV8s,0.2816763005780346,Final Cut Pro on the iPad Pro 2021?
w1dBQWOxYUU,0.1667803468208092,iPad Mini 6 - 5 Reasons YOU should buy it!
BmYJXIzX3Mg,0.0510462427745664,How to apply the Paperlike 2 screen protector  -  Instructions / review
2cktF9wqHpc,0.0253468208092485,ULTIMATE storage solution - Why you need a NAS drive!
BE0WZivC1zg,0.3955260115606936,The iPad is Finally PRO Again! - iPadOS 16 New Features Hands On!
THYenojUYPc,0.0761213872832369,Will the iPad FINALLY go PRO?!! - WWDC 2022 Last minute rumors!
uddEPBgfXAE,0.0359710982658959,New Macbook Pro? Get these apps first!! (Best apps for Mac 2020)
-FiZ5I79Ctg,0.4726589595375722,BEST backup and storage for Mac 2022!!
Er969XgwL84,0.068421965317919,"Apple Watch SE Review (Tips, Tricks & Apps)"
efGNNzLpH-Q,0.0245780346820809,iPad Air 5 - BEAUTIFUL lightweight!
PlWhJ8_7fak,0.3047052023121387,iPad Mini 6 - WOW!!! (first impressions)
dq8FZoxOTEg,0.1175260115606936,iPad Pro 2021 - Update!!!
hJo45AorNWc,0.0630231213872832,Best Must Have Apps for iPad (Pro) 2020 - July Edition!
3deOmXehOZM,0.0470635838150289,M1 iPad Pro 2021 vs iPad Pro 2020 - ULTIMATE speed test
jMos0z1aQ4I,0.0175260115606936,I BROKE my MAGSAFE charger!!! |How strong is the magnet on the iPhone 12 Magsafe Charger?
MsVPWe3g8Zg,0.020757225433526,No M2 Macbook Pro in 2022!!
87arVLSdchM,0.007150289017341,A YouTuber's iOS 14 homescreen setup
W0XlK16FNWU,0.6394797687861272,15 Pro Max vs Z Fold 5 - BATTLE of the heavyweights! 🥊
F3FuG1ve__0,0.0643583815028901,iPhone Magsafe Ecosystem!!  - ESR Halolock
ndwqrpnxClA,0.2719884393063583,"iPad Pro 2021   Delayed, but even better?!"
LxAotBm1dD4,0.3508897058823529,iPhone 12 Pro Max - Many Months Later...
utFV_VaZulE,0.1347867647058823,AirPods 2 vs Galaxy Buds 2019 - ULTIMATE Wireless Earbuds Comparison
f0_nnBYN06U,0.4436985294117647,iPhone 7 Plus - 10 Months Later!
v4bC8wTIVW4,0.1075992647058823,iPad Pro Review - After One Week!
S2MNeJ-jy0c,0.3664963235294117,OnePlus 7 Pro - My Perfect Minimal Android Setup 2019!
vwWXwPJBnJA,3.3495,Apple's Biggest iPhone FAIL (Wasn't That Bad) - iPhone 5C 2018
S2QssMYFZno,0.1310661764705882,ROUND APPLE WATCH!? (Aiwatch C5 Review)
7JMXgDJq5CY,0.219110294117647,BEST Starter & Budget Drone - DJI Phantom 3 Standard
W9V6MLhBn28,0.533125,iPhone 11 Review - Insamely Great.
YDs6rQ_URlI,0.2569154411764706,The Galaxy Note 20 UItra DeX PC Setup!
RnbekTHzCxs,0.3389338235294117,Galaxy Note 9 Review 2019 - Better than Galaxy S10 Plus?
zoGTTQMmBwg,1.2930441176470588,Top 5 Best iPhone 6s/6s Plus & iPhone 6/6 Plus Accessories
WJg2Z-r4paM,0.3003088235294117,Every iPhone Design - 10 Years of iPhone
KlPCPllI4PU,0.1523860294117647,My Everyday Carry - Minimal EDC Tech 2019
fTqRjgqKeoM,0.8373419117647058,iPad Pro Apps - The Best Of The Best For iPadOS
IglrYoOrp4E,2.9487352941176472,Budget $200 Laptop For College Students! (2017)
rxo5WDMeyHg,0.0593125,Can Smartphones Replace Computers? (Short Film)
WFWAZmB38qE,0.0916875,LG G6 Review - A Galaxy S8 KILLER?!
-sDYy8j0mnA,0.0469889705882352,iPhone 6s Review - Rose Gold (Shot on iPhone 6s Plus In 4K)
deF1R8l-42c,0.173875,How Long Does The Apple Watch Battery Last? Real World Apple Watch Battery Life Test
m_kezesFOVI,0.0553529411764705,Moto G4 Plus Review! (Moto G Plus)
rCNsg0c0hWo,0.2621360294117647,iPhone 12 Pro Max Review - More Is More?
bM5e5Wmr5mo,0.6695588235294118,iPad Air 2020 Review - The iPad Kinda Pro
yo2vZCnypeE,0.4487610294117647,OnePlus 6 - Making My PERFECT Android Phone!
bnWy-O6bZIk,0.1183014705882353,Casetify Custom Case: Unboxing & Review
dmzls4D-Uhc,0.4960992647058823,iPad Pro vs MacBook Air - Surprising Results...
mqH6YLwcG00,0.3598308823529412,The Perfect 2022 iPad Pro
MO0nJ5fZv3o,0.1649191176470588,BlackBerry KEY2 - The Keyboard King Is BACK! - Hands On Review
386sZZbzEc4,0.1412463235294117,First iPhone: 10 Years Later! (Original iPhone/iPhone 2G)
juoKOiz-qzs,0.3589191176470588,iPad Pro Magic Keyboard 2020 - Two Months of Magic!
c1rGJEksrDc,0.0949632352941176,Jabra Elite Sport - BEST Fully Wireless Earbuds Yet!
VsQKgJeJN3U,0.1581176470588235,"iPad Air 2019 10.5"" Review - The iPad Pro On A Budget"
OldtEujkUnY,0.4639779411764705,Galaxy S20 FE Review - It's Worth it.
7jmfOUcOFZY,0.1229117647058823,Sennheiser HD 630VB Headphones Review - Adjustable Bass?!
vkc1VhEDE6c,1.3687941176470588,Everyday Carry 2018 - My College Student Tech EDC
tEIA7wnCG9w,0.0647536764705882,Apple iMac Changed My Life
-qzLDwLWqqs,0.9694448529411764,Google Nexus 6: Size Comparison - To Other Smartphones (Mockup)
vYuSWXoU2AQ,3.993555147058824,iPhone 6s vs The Original iPhone (The First iPhone/iPhone 2G)
TVGtNz9AjHU,0.3113272058823529,Galaxy S8 - 4 Months Later - Note 8 or S8?
7Lj1j09_-rM,0.3069448529411764,iPadOS 15 x iPad Pro M1 - Refined Evolution
69m2csQ1fy8,0.2221470588235294,Galaxy S8 Plus vs iPhone 7 Plus - ULTIMATE Comparison!
jteNhhYEngg,0.0289963235294117,Next Level Smartphone Camera!
FOyoxhvVvq0,0.2053345588235294,Dell Skylake XPS 15 9550 Review: Best Windows Laptop? (4K/Infinity Edge)
g7lBKWABylU,0.1394301470588235,iPhone 7 Plus: One Month Later - Review
q4dgHuWBv14,2.3677536764705884,iPad Pro 2018 Review - My Student Perspective
yZ2kdZnl5i8,0.3537095588235294,"Microsoft Surface Book Review & Experience: After 5 Months! (Intel i7, 512GB SSD, dGPU)"
pnPqeyp81w8,0.6960220588235294,"Apple Watch Review - After One Month (Stainless Steel, Black Band)"
zcliOpXH6a4,0.0137794117647058,Nokia Lumia 830 Review
muilOetHtXU,0.0069926470588235,HTC Desire 601: Quick Review
u-gA9BpFyjQ,1.985797794117647,Best Wireless Earbuds 2019 + Apple AirPods 2 Alternatives!
_QRE1W7mOrA,0.1467005633802817,Top 5 iOS 14 Features!
32vhqVYosjg,0.0805871830985915,"New Apple Watch 6, iPad Air and... NO iPHONE?! Sept 15th Apple Event Rumor Round Up!"
OzVKzH_v3Rk,0.0533576056338028,2019 Microsoft Surfaces
REhG2aW3hbU,0.0394787323943661,Scribble DEMO on new iPad OS!
btjv1eq2NWA,0.0614574647887323,iPhone 12 Rumors
sOgvkUwwTa0,0.1339984507042253,OnePlus 6 Unboxing!
bcTxfbYLbxw,0.02426,"Everything new with Apple! M2 Pro and M2 Pro Max, MacBook and HomePod!"
px6V2WX0TPM,0.1489115492957746,Hands on with the NEW iPhone 14!
ZUDHLP1JMZE,0.1087023943661971,"$2,300 iPhone Case?!"
Gzp-OML-4lY,0.2110169014084507,💜 New Purple iPhone 12!
3tNs-5ifPKQ,0.0375670422535211,How to make Apple Smores | Halloween Treats | iJustine
-MejjGs5gTk,0.0730471830985915,PAC-MAN CAKE!
Y7UXjz0_a9k,0.0738156338028169,MagSafe Duo Charger!
5T_2yeeMcCs,0.067158028169014,Thom Browne Samsung Galaxy Z Fold 2 - The most BEAUTIFUL Unboxing!
mgMT0TmXOA0,0.0138828169014084,Vince Vaughn interview - The Internship | iJustine
0n-xaq-z3ic,0.0419491549295774,Samsung Galaxy Z-Flip and Z-Fold 3!
_rXOrInQ7Tc,0.0290891549295774,Spiralizing Food!!!
eUZaZk_9yz8,0.0791487323943661,New Apple Watch Band review! | iJustine
H0AgZYhWG_g,0.057315352112676,How to make Pumpkin Bread 🎃🍞 | iJustine
Hyi8QNIKSek,0.0665666197183098,"OMG! New AirPods 2, iPads, and Apple Watch Bands!!!!!"
D4pdh0eTsxw,0.0426667605633802,Green Eggs and Not Ham | St. Patrick's Day Breakfast
KYyfTA6TDlE,0.0313319718309859,New Yellow iPhone 14!
50fqpXh0FO8,0.1371118309859155,*NEW* AirPods 3!
sIrPk9l2q-0,0.0559078873239436,How to make NO BAKE peanut butter cookies! | iJustine
zXXxZmwpPnc,0.1411538028169014,MASSIVE GADGET UNBOXING!!
EHZqE7iwqv8,0.0595178873239436,Cinematic iPhone Videos! Osmo Mobile 3!
OGmR0_yOYBA,0.0584570422535211,"Samsung Galaxy Z Fold 2 - Unboxing, Gaming and first impressions!"
P1j5nqNWcyE,0.0393481690140845,Samsung Galaxy Fold - A FAIL?!
1vl9N4Sk8QY,0.1117288732394366,NEW 2020 iPhone SE!
-zXFpgw4VRc,0.0689725352112676,iPhone MagSafe Battery Pack!
EdwdgT3xArE,0.0284021126760563,Unboxing the NEW Nothing Ear(1) Headphones!
sDgePvjRLNQ,0.032606338028169,Simple HDR iPhone 12 Editing App! New Clips update!
zen1twV3O48,0.0128377464788732,New OPPO Find X5 Pro! Unboxing and First Impressions!
x1F4LfekULA,0.0711636619718309,The New Microsoft Surface Duo 2 and Laptop Studio!
SdVHRYnTFUI,0.0717914084507042,First look at the NEW Apple Watch Ultra!!
IBKpA2AhLhc,0.0755305633802816,Top 5 Mac OS Big Sur Feature!
DKHGHy6gcJc,0.0443647887323943,Pink Samsung Galaxy 5G S20
t2YMUu-L0YY,0.038625352112676,💀 Halloween Grave Yard Cake!
6XWgNQrfq6A,0.0649159154929577,iOS 14 and all the WWDC updates!
Aoa8tJFcOOk,0.0387949295774647,Top iPad OS 15 Features!
h_ZbB_fbR7c,0.0418981690140845,"Apple M1 Chip - NEW MacBook Air, 13in MacBook and Mac Mini 2020"
E2jsZK1el6o,0.0211060563380281,How We Work From Home - Our Quarantine Editing Workflow!
m2nIee0squE,0.185092676056338,How to make Donuts 🍩 | iJustine
F_IQMNFrtK4,0.03451,Samsung Galaxy Z Flip3 5G - Review in Hawaii!
-ZvU59V8qKc,0.0616254929577464,MacBook Pro Touchbar review! | iJustine
tY0CyLQINag,0.0352192957746478,"*NEW* M2 MacBook Air! iOS 16, iPad OS 16 and more at #WWDC"
1L5bI2nUXJU,0.1626652112676056,New M2 MacBook Air and 13in MacBook Pro!
dg69erDLfw4,0.1074171830985915,Cutting Soap AGAIN!
GCcQdcN7AAg,0.0608428169014084,Candy Corn Pudding Pops | Halloween Treats | iJustine
cVU_5Grzu3Y,0.0561983098591549,How to make BB-8 Drinks! | iJustine
Zin_JWU7OEM,0.120395,"iOS 15.3 Beta 1 & iOS 15.2 Follow-Up - Changes, Bug Fixes, Performance, Battery Life"
0xFjbrvmae8,0.081055,iOS 15.1 RC Released - What's New?
jYxCvQZcDk8,0.124025,"iOS 15.1 RC - More Changes, Bug Fixes, Battery Life & Release Date"
F5t4lTvO__k,0.0367316666666666,Apple M1X MacBook Pro Event Confirmed! iOS 15.1 & macOS Monterey Release Date
fQKbZECcvac,0.054655,macOS Monterey 12.2 Released - What's New?
QOW5Z-O3wLU,0.0720216666666666,iOS 15.3 RC Released - What's New?
pBu4-gWmukI,0.03252,iOS 15.3 Beta 2 Released - What's New?
oWLNs7nQtYc,0.0582725,iOS 15.1 Beta 4 Released - What's New?
_pe7PTyDCRA,0.1476641666666666,iOS 15.2.1 Released - What's New?
wDnSJrzGAkw,0.1779325,iOS 16 Wishlist - Features & Changes We Hope to See
r6r74o_0SuU,0.07918,iOS 15.3 RC Review - A Few Days Later
s57D0pPNOAc,0.0720691666666666,"iOS 15.1 Beta 3 Follow Up - Changes, Performance, Battery Life & More"
FF_1QsOWi4g,0.1917116666666666,12 AWESOME iPhone Tricks You Didn’t Know Existed!
rib1hKVbUX0,0.0622783333333333,iOS 15.2.1 & iOS 15.3 Beta 2 Review - 1 Week Later
ODSEyhWatuc,0.0757666666666666,"iOS 15, 15.0.1 & iOS 15.1 - Bugs & Bug Fixes, Performance, Battery Life & More"
5KXD7gZZc4A,0.0564283333333333,"iOS 15.1 & 15.2 Beta 1 Follow-Up - Changes, Bug Fixes, Performance, Battery Life"
_zf_nd31MTo,0.061135,"iOS 15.0.2 & iOS 15.1 Beta 4 - Additional Changes, Bug Fixes, Performance & Battery Life"
3nTqhjuDr_M,0.0261225,iOS 14.4.1 & iOS 14.5 Beta 3 - Follow-Up Review
eTzDrCZtOgI,0.0581116666666666,iOS 15.1 Beta 3 Released - What's New?
n0qxmgbCGo8,0.9612133333333334,Apple AirPods Review (3 Months Later) - A $160 Joke?
wvtTU0V6604,0.168595,iOS 15 RC Released - What's New?
3sNlb7js46I,0.2215383333333333,iOS 15.0.2 Released - What's New?
O2Lm3oJPf3U,0.0741975,iOS 14.5 Beta 2 - 2 Weeks Later Review
rj90i2F61Us,1.8263875,Why iPhone 7 Plus is the BEST iPhone to Buy in 2019!
cpboNgfU0-I,0.3935466666666666,NEW iOS 15 AirPods Pro 4A400 Update - What's New?
xAkiaUefafk,0.0951391666666666,"iOS 15 Beta 4 Follow-Up - Additional Features, Performance, Battery Life & More"
wvouVm-uOHE,0.0590916666666666,iOS 15.2 Beta 1 Released - What's New?
j2NijIYM0zs,0.1208416666666666,iOS 15.0.1 Released - What's New?
5EpuRzOItNI,0.109285,"iOS 15.1 & iOS 15.2 Beta 1 Follow-Up - Changes, Bug Fixes, Performance, Battery Life"
Yf6XbGBZAZY,0.1626758333333333,iOS 16 - More Leaks & Rumors!
t20zMRcRUf0,0.1064333333333333,macOS Monterey 12.3 Released - What's New?
L_2xcOF6IM0,0.1313233333333333,iOS 15 Beta 4 Released - What's New?
7XnplvWuT64,0.0496166666666666,iOS 12.3.2 Released - What's New? + 12.3.1 & iOS 13 Updates
ijrz0aG0VPU,0.1614175,"How to Delete ""Other"" Storage on iPhone (+13 Other Pro Storage Tips)"
ehgIzQpOIT0,0.0342258333333333,iPhone XR - Unboxing & First Impressions Review!
6ksve7uVss8,0.1588316666666666,iOS 15.4 Beta 1 Released - What's New?
XoWpyggGMOU,0.2652466666666667,iPhone SE 2 (2020) - Watch THIS Before Buying!
b69jFGBaAok,0.0250791666666666,The History of iOS 14
n_HLSyK6azg,0.0347883333333333,iPad Pro (2020) - Unboxing & Review!
mvM_pCtHaeA,0.0737183333333333,iOS 14.5 Beta 6 Released - What's New?
d3CriRgMy7g,0.03246,"iOS 15.2 Beta Follow-Up - Changes, Bug Fixes, Performance, Battery Life"
SjsSOh0jMuk,0.0632866666666666,iOS 16.6 Beta 1 Released - What's New?
oMmLerlyj-4,0.1006891666666666,iOS 16.1 Beta 4 Released - What's New?
cDVRzihMECw,0.0457691666666666,The iPad Mini 6 Changes EVERYTHING..
ucnwG6jBWWc,0.0749758333333333,"How to Fix Bootloop/Stuck on Apple Logo on iOS 9.3.3 - 10.2 (NO RESTORE) | iPhone, iPad, iPod"
ERc7dXTclLI,0.2040091666666666,Which iPhone 13 Should You Buy? | ULTIMATE Buyer's Guide!
nHJV781LykU,0.3593516666666667,iOS 13.3 Released - What's New?
W3oxrKIaQnk,0.0908666666666666,iOS 14.4 Beta 1 Released - What's New?
zlKz5dVo34A,0.1354875,iOS 16.1 RC Released - What's New?
LsqaOJ2Ezks,0.0242508333333333,"iOS 12.2 Beta 4 Released - Apple, what is this!?"
HPHrxdob-nk,8.897379912663755,iPhone 15: Apple thinks we're STUPID!
BhUZGLqiNRQ,0.2008733624454148,Is Apple Changing the game? - Apple Intelligence (WWDC 2024)
WZYIofsJn2I,7.965065502183406,Android Fanboy Switches to iPhone after 10 Years!! - iPhone 14 Pro Max
aEPEANIwOOo,12.458515283842797,"Apple's Worst Product? - M1 iPad Pro 12.9"""
YyqyW6MSpF8,0.834061135371179,Smart Home Gadgets To Get Now!?!
2SqbsMslNfk,4.681222707423581,Easiest Way to Make Webcam Masks and Drop Shadows!!! (FREE DOWNLOAD)
PPA2dH1FA10,0.2641921397379912,"How to sepertate Game, Music and Discord audio in OBS"
gpzRHrRgxOk,2.965065502183406,FREE DOWNLOAD - Animated Social Media Pop-ups
J8Pkt1FV--M,1.6615720524017468,AirPods 2 Pro USB-C: Watch this BEFORE you buy!
vk39tshXHsI,87.22707423580786,The Mac Mini You Need to Buy ASAP
SgErMA8Z56k,1.1768558951965065,SHROUD Alerts and Webcam Overlay - FREE DOWNLOAD
-G42eDm57SM,2.259825327510917,Fifine SC3: Best Budget Audio Gadget ?!
O2OLRWUa2Yw,2.410480349344978,Logitech Earbuds: You NEED These?!
DGjNBYMHmys,1.6986899563318778,Apple M3 Announcement: First Impressions
yEkLZmUaYgI,0.4039301310043668,Holiday Cool Tech Under $50?!
BAhjRfpibkY,0.0042185273159144,Youtubers Favorite Tech Of 2019 ft. @KarlConrad @JustinTse @MatthewMoniz  & More!
zgdMI_HutjM,0.1390498812351543,Galaxy S7 Edge Review in 2017 is it worth it?
PqLuzFxiDRE,0.2985795724465558,Beats Fit Pro Review After 6 Months - Better Than Airpods Pro!
56d_PkfnF08,0.0081377672209026,Final WWDC 2021 Event Leaks: Don't Get TOO EXCITED
txpGFgay3W4,0.0042660332541567,This leather case changed my life. TUCCH CASE REVIEW
IugejV0radQ,0.0216532066508313,iPadOS 15 - Top New Features You Must Know About!
NFZ8TaAjKls,0.0214038004750593,Huawei P40 Pro Unboxing and First Impressions
qxDGVOzwY7c,0.0062660332541567,Apple Watch Series 5 Unboxing & First Impressions
ROnljuWlxq0,0.026042755344418,How I Upgraded My $50 Keyboard
DNeXcQW2nnU,0.1305344418052256,NEW iPad Air 4 First Impressions - Watch Before You Buy!
Qr-GlFHjg1M,0.0086650831353919,FREE Cydia Alternative for iOS 9 - 10.1.1 - 10.2  (Zestia)
5P5ZAdEPCk8,0.1390997624703087,NEW! dbrand RED DRAGON
mEXD8CfaDSs,0.1555463182897862,How To Install watchOS 7 beta 1 To Your Apple Watch
RV2LANm3SKk,0.0060380047505938,How To Connect Ps4 Controller To Any Android Device For Galaxy Cup
xD30LBuQeC8,0.0091282660332541,"How To Use Twitter Fleets ""Live Stories"" When Not In Your Country"
Ez8oE9OdoLA,0.0232375296912114,Best Laptop For Students 2020 - Huawei Matebook X Pro Review
xdZeQsfVQq0,0.0038313539192399,HeimVision HM302 Smart Wifi Camera Review: Everything Explained
3_TWI01sElc,0.0138076009501187,AnyTrans: This Will Make Your Life So Much Easier As An Apple User
Ezbge3ihkAY,0.0118123515439429,Samsung Galaxy A51 Unboxing and Full Review
l5__U2eM9ZI,0.0566199524940617,iOS 11: Top 5 Best AR Apps! (Augmented Reality)
6EUUGdoB424,0.0207695961995249,Rhinoshield iPhone SE Case Lineup + New Wide Angle/Macro Lens Attachment
WqmoVcZrzNI,0.0298242280285035,LG V60 ThinQ Dual Screen Review 3 Months Later
KEzfQjHcNSc,0.002688836104513,The Only Charging Cable You Need - Charby
29DvKtYKxKU,0.0156817102137767,NEW FREE TOP 10 iOS 10 - 10.2 Jailbreak Tweaks - APRIL 2017
L0mUb5cUB0Y,0.0067529691211401,The Best iPhone Wallet Case - TUCCH Case Review
8XuCMYFX4EU,0.0222256532066508,Apple AirTags Review: Serious Privacy Issue?
SfuRcs_idhc,0.0194608076009501,The Ultimate FORTNITE Gaming Experince 2018
fXYOX0tJPOU,0.0193064133016627,Best Budget iPad Air 4 Cases - Under $50
xiUaFHcxrzk,0.1190403800475059,LG V30 Review After 6 Months
q-0MuRaMwes,0.0488218527315914,INSTALL WIDGETS on IPHONE jailbreak tweak
9q_k2KA3984,0.0166983372921615,Aukey SK-M12 Outdoor Bluetooth Speaker Review its Surprisingly Sonorous
JegXUvF5iW4,0.0292185273159144,New iPad Pro 10.5 inch Unboxing & Hands On Review + GIVEAWAY
eX9ZIEtnpBQ,0.0088384798099762,Google Pixel 4 Review: 2 Months Later!
_CCWX62EfM4,0.2852945368171021,"iOS 14 Has A Secret Feature Called ""Back Tap"""
iXvKjEYuMZs,0.009646080760095,"iOS 14.2 Beta 1 Out Now: 24hrs Later, What's New?"
ReVSNYIc_hI,0.022646080760095,How To Install iOS 14 & iPadOS 14 - Easy Tutorial (No Computer)
6tMFiluQ5vY,0.0115653206650831,iOS 14 Beta 4 New Features: Twitter Finally Fixed!
PZmvBiVBId8,0.0131615201900237,OnePlus 8T Unboxing & First Look
J4MFdpmGQoU,0.0385391923990498,My New Favourite Camera! - Insta360 X3
wkryGxxlvj8,0.0276650831353919,Best Samsung Galaxy S10 Plus Protective Case - Supcase Lineup
